CONVERSATION_ID,CONVERSATION_URL,CONVERSATION_STATUS,TAGS,CATEGORY,START_DATE,CLOSED_DATE
05d01f11-47b1-4e97-a800-35339fa5e3b4,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=05d01f11-47b1-4e97-a800-35339fa5e3b4,CLOSED,,,2025-03-12 11:07:41,2025-03-12 11:24:44
57c4c3ff-d521-4585-9724-12e407dcc13b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=57c4c3ff-d521-4585-9724-12e407dcc13b,OPEN,,,2025-03-12 11:04:46,
c73f02ea-eafa-4494-af56-9455d39d4fb5,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=c73f02ea-eafa-4494-af56-9455d39d4fb5,CLOSED,,,2025-03-12 10:57:46,2025-03-12 11:06:19
a03aa70f-5f58-4de2-802d-ff4dd88a627b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a03aa70f-5f58-4de2-802d-ff4dd88a627b,CLOSED,,,2025-03-12 10:56:59,2025-03-12 12:11:57
676fde1d-b43c-46ad-92df-002961ef790e,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=676fde1d-b43c-46ad-92df-002961ef790e,CLOSED,,,2025-03-12 03:29:10,2025-03-12 03:39:08
d4e87a56-8a35-46ed-9a95-95ab38d3be95,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d4e87a56-8a35-46ed-9a95-95ab38d3be95,CLOSED,,,2025-03-12 03:28:34,2025-03-12 03:28:58
71154c5e-e9b9-43f1-8ab9-14b719cc50db,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=71154c5e-e9b9-43f1-8ab9-14b719cc50db,CLOSED,,,2025-03-12 03:21:48,2025-03-12 03:28:25
1ab8dde9-a6b3-43b3-9cd6-7f8d7c63a73b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=1ab8dde9-a6b3-43b3-9cd6-7f8d7c63a73b,CLOSED,,,2025-03-12 02:52:24,2025-03-12 02:59:36
6fad25af-e959-488d-8250-d99d763185d2,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=6fad25af-e959-488d-8250-d99d763185d2,CLOSED,,,2025-03-12 01:17:08,2025-03-12 01:19:55
d6139179-ae98-4be7-ab88-01162cc5f04d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d6139179-ae98-4be7-ab88-01162cc5f04d,CLOSED,,,2025-03-12 01:09:49,2025-03-12 01:15:35
8fccb526-00d5-4de9-99d8-798c526fd2b2,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=8fccb526-00d5-4de9-99d8-798c526fd2b2,CLOSED,,,2025-03-12 01:08:43,2025-03-12 01:09:46
9dbc96e3-b056-4844-a9b5-17ad2408bbd4,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9dbc96e3-b056-4844-a9b5-17ad2408bbd4,CLOSED,,,2025-03-12 01:06:49,2025-03-12 01:07:56
d103fcc0-d030-45c1-9412-0446ee724081,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d103fcc0-d030-45c1-9412-0446ee724081,CLOSED,,,2025-03-11 20:40:51,2025-03-11 20:42:45
6022ed8b-df86-4169-adc1-c704fffe17e7,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=6022ed8b-df86-4169-adc1-c704fffe17e7,CLOSED,,,2025-03-11 19:47:38,2025-03-11 19:49:32
74461371-7ef0-4edc-ad80-718f891211ca,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=74461371-7ef0-4edc-ad80-718f891211ca,CLOSED,,,2025-03-11 19:28:46,2025-03-11 19:45:55
4ed69a3b-84fe-44e1-931c-df3e35a14108,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4ed69a3b-84fe-44e1-931c-df3e35a14108,CLOSED,,,2025-03-11 19:24:50,2025-03-11 22:50:50
9a9bfc52-a070-4212-9b7f-9a9a6d22d77d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9a9bfc52-a070-4212-9b7f-9a9a6d22d77d,CLOSED,,,2025-03-11 19:22:47,2025-03-11 19:23:59
c5b198d7-12c7-4dd0-b03d-f5f59ea4bb42,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=c5b198d7-12c7-4dd0-b03d-f5f59ea4bb42,CLOSED,,,2025-03-11 18:55:00,2025-03-11 22:50:59
494e5d5c-71f4-46f7-b1e4-1a8089ed03b7,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=494e5d5c-71f4-46f7-b1e4-1a8089ed03b7,OPEN,,,2025-03-11 17:58:45,
d0f67814-e370-4f9a-b61e-3498d1211f5b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d0f67814-e370-4f9a-b61e-3498d1211f5b,CLOSED,,,2025-03-11 16:36:23,2025-03-11 22:50:47
652ef512-63a9-4493-a9e3-3d2c8c60fc76,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=652ef512-63a9-4493-a9e3-3d2c8c60fc76,CLOSED,,,2025-03-11 14:04:01,2025-03-12 03:29:07
8330f293-90b0-4933-bf7f-9657e5137aa0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=8330f293-90b0-4933-bf7f-9657e5137aa0,OPEN,Other,,2025-03-11 13:42:50,
7dc43083-a5f0-4d8b-a83d-77611d895f78,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=7dc43083-a5f0-4d8b-a83d-77611d895f78,CLOSED,,,2025-03-11 13:36:07,2025-03-11 13:42:44
5ec970e6-09cd-409d-86aa-cf725352b076,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=5ec970e6-09cd-409d-86aa-cf725352b076,OPEN,Other,,2025-03-11 13:34:41,
c1ee3989-ca9c-4e5d-bfa0-4c8570add3c8,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=c1ee3989-ca9c-4e5d-bfa0-4c8570add3c8,OPEN,Other,,2025-03-11 13:34:17,
366fe067-54da-4f44-8338-092d8bda6446,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=366fe067-54da-4f44-8338-092d8bda6446,CLOSED,,,2025-03-11 13:33:43,2025-03-11 13:34:11
00542bfa-c6f8-4320-8c4c-372d86d32f93,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=00542bfa-c6f8-4320-8c4c-372d86d32f93,CLOSED,,,2025-03-11 13:32:36,2025-03-11 13:33:36
2b493166-19ce-4b81-b639-f3429778922d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=2b493166-19ce-4b81-b639-f3429778922d,CLOSED,Other,,2025-03-11 13:32:11,2025-03-11 13:32:23
dcf0160d-1f07-4e50-9b73-514c69d7cd76,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=dcf0160d-1f07-4e50-9b73-514c69d7cd76,CLOSED,Other,,2025-03-11 13:31:13,2025-03-11 13:31:31
e607dea9-8aa8-4238-ab76-55a515a6ed2e,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=e607dea9-8aa8-4238-ab76-55a515a6ed2e,CLOSED,,,2025-03-11 12:04:38,2025-03-11 17:08:28
dca3dcfe-1db4-4aea-9281-ac82b92445e8,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=dca3dcfe-1db4-4aea-9281-ac82b92445e8,CLOSED,Other,,2025-03-11 12:04:20,2025-03-11 12:04:35
406b5dc8-955b-448b-a21a-62742634cb73,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=406b5dc8-955b-448b-a21a-62742634cb73,CLOSED,Other,,2025-03-11 12:02:12,2025-03-11 12:02:54
afefe785-0ce5-4186-85f9-381351dff473,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=afefe785-0ce5-4186-85f9-381351dff473,CLOSED,Other,,2025-03-11 12:01:54,2025-03-11 12:02:07
d4e74211-e730-445f-a8fc-1b303d827843,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d4e74211-e730-445f-a8fc-1b303d827843,CLOSED,,,2025-03-11 11:49:59,2025-03-11 12:01:52
cbce9d4a-298b-47a8-89c9-aac7750472df,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=cbce9d4a-298b-47a8-89c9-aac7750472df,CLOSED,,,2025-03-11 10:01:34,2025-03-13 13:53:09
41138c31-0f08-47b8-ae0f-66c55145427f,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=41138c31-0f08-47b8-ae0f-66c55145427f,CLOSED,,,2025-03-10 22:31:05,2025-03-11 00:56:09
558dcec1-aaaa-4ba1-9fb1-a26e06e36b5b,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=558dcec1-aaaa-4ba1-9fb1-a26e06e36b5b,CLOSED,,,2025-03-10 22:11:25,
33d9d06d-3f4b-4de3-a16c-eb81620b86da,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=33d9d06d-3f4b-4de3-a16c-eb81620b86da,CLOSED,,,2025-03-10 21:15:33,2025-03-10 21:17:28
9d227486-ed4a-4089-a12f-198dc78a91fd,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9d227486-ed4a-4089-a12f-198dc78a91fd,CLOSED,,,2025-03-10 21:13:36,2025-03-11 01:03:54
5ac0c7c8-0216-4d14-bbf0-769589515896,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=5ac0c7c8-0216-4d14-bbf0-769589515896,CLOSED,,,2025-03-10 21:11:40,2025-03-10 21:13:24
36cb18cc-70c8-4815-910a-8250fb00b74f,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=36cb18cc-70c8-4815-910a-8250fb00b74f,CLOSED,,,2025-03-10 20:53:15,
52536f95-b855-4fc6-a052-f91fe5ee98e2,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=52536f95-b855-4fc6-a052-f91fe5ee98e2,CLOSED,,,2025-03-10 20:49:15,2025-03-11 01:04:06
61ad38c3-56af-405f-98cf-30bbfd5db56d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=61ad38c3-56af-405f-98cf-30bbfd5db56d,CLOSED,,,2025-03-10 20:49:09,2025-03-11 01:03:58
49faec17-390b-46e6-ad25-c5adc25f1b11,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=49faec17-390b-46e6-ad25-c5adc25f1b11,CLOSED,,,2025-03-10 20:48:10,2025-03-10 20:49:51
407b2982-02eb-4682-8619-b681020ae2e5,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=407b2982-02eb-4682-8619-b681020ae2e5,CLOSED,,,2025-03-10 20:45:26,2025-03-10 20:46:59
655f4fc4-4bba-41de-9771-eff9b5463635,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=655f4fc4-4bba-41de-9771-eff9b5463635,CLOSED,,,2025-03-10 20:44:17,2025-03-11 05:00:03
49a9f636-6a13-4eea-9759-eed989fe8f97,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=49a9f636-6a13-4eea-9759-eed989fe8f97,CLOSED,"Gaming, Other, Withdraw Issue, Deposit issue",,2025-03-10 20:43:35,
43952709-7708-4ff9-a457-567e238a6fc4,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=43952709-7708-4ff9-a457-567e238a6fc4,CLOSED,,,2025-03-10 20:38:34,2025-03-10 20:39:58
d26968cc-37ad-48e4-8b37-96275e47b17e,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d26968cc-37ad-48e4-8b37-96275e47b17e,CLOSED,,,2025-03-10 20:37:30,2025-03-11 05:00:03
f1b72ede-cd2f-4589-a5b0-7d94cbba222e,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=f1b72ede-cd2f-4589-a5b0-7d94cbba222e,CLOSED,,,2025-03-10 20:27:15,2025-03-11 05:00:03
9b016b48-9a04-4f4e-87b1-0aa874fa03d3,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9b016b48-9a04-4f4e-87b1-0aa874fa03d3,CLOSED,,,2025-03-10 20:18:01,2025-03-11 05:00:03
9c9221ab-f17a-49d7-bc42-ecd4dfa13ddc,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9c9221ab-f17a-49d7-bc42-ecd4dfa13ddc,CLOSED,,,2025-03-10 20:18:01,2025-03-11 05:00:03
717b4a12-9e1b-479d-ad49-04712b7705a2,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=717b4a12-9e1b-479d-ad49-04712b7705a2,CLOSED,,,2025-03-10 20:12:46,2025-03-11 05:00:02
4348c570-7767-4fe8-bb3f-4147f7d483fa,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4348c570-7767-4fe8-bb3f-4147f7d483fa,CLOSED,,,2025-03-10 20:02:28,2025-03-11 05:00:02
5705cb1d-68f6-4ac6-924a-6ac8eca65276,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=5705cb1d-68f6-4ac6-924a-6ac8eca65276,CLOSED,,,2025-03-10 20:00:20,2025-03-11 05:00:02
0881ff44-fe45-4f36-8228-b57a1ddde582,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=0881ff44-fe45-4f36-8228-b57a1ddde582,CLOSED,,,2025-03-10 19:59:36,2025-03-10 20:01:02
62265546-d412-4727-a798-6bd9f29a37d1,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=62265546-d412-4727-a798-6bd9f29a37d1,CLOSED,,,2025-03-10 19:56:08,2025-03-11 05:00:03
d198b79d-8086-4677-a145-1194858bb8e7,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d198b79d-8086-4677-a145-1194858bb8e7,CLOSED,,,2025-03-10 19:53:10,2025-03-11 04:00:02
03d9fba4-823d-4e6c-bc2f-fa3bd23551e7,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=03d9fba4-823d-4e6c-bc2f-fa3bd23551e7,CLOSED,,,2025-03-10 19:47:06,2025-03-11 04:00:03
874ceaca-bd8b-47b0-9eac-898d5d5690d8,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=874ceaca-bd8b-47b0-9eac-898d5d5690d8,CLOSED,,,2025-03-10 19:10:16,2025-03-10 19:11:22
cb5e4d6d-d4ea-4e85-8788-2b62c3ac1483,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=cb5e4d6d-d4ea-4e85-8788-2b62c3ac1483,CLOSED,,,2025-03-10 19:08:08,2025-03-10 19:09:16
88872b89-a8bb-42df-8485-84545791c455,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=88872b89-a8bb-42df-8485-84545791c455,OPEN,,,2025-03-10 18:02:40,
77b14669-1566-4a13-857d-a6e30ed16a26,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=77b14669-1566-4a13-857d-a6e30ed16a26,CLOSED,,,2025-03-10 17:58:46,2025-03-11 02:00:03
44beb7fa-7ecc-471f-bde5-145d141a12f0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=44beb7fa-7ecc-471f-bde5-145d141a12f0,OPEN,,,2025-03-10 17:53:01,
70946473-3cdc-43b8-9bd3-62ae382bbfaf,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=70946473-3cdc-43b8-9bd3-62ae382bbfaf,OPEN,,,2025-03-10 17:51:19,
b772b721-0016-48a0-8cc0-f2f49fed5760,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=b772b721-0016-48a0-8cc0-f2f49fed5760,CLOSED,,,2025-03-10 17:50:18,2025-03-10 17:51:16
99e3f95b-d60a-48a5-ab6d-f6109b55a5a1,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=99e3f95b-d60a-48a5-ab6d-f6109b55a5a1,CLOSED,,,2025-03-10 17:47:37,2025-03-10 17:51:00
d9e5eefb-95cc-43b8-bd86-c4ae9b683765,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d9e5eefb-95cc-43b8-bd86-c4ae9b683765,CLOSED,,,2025-03-10 17:47:15,2025-03-10 17:47:34
a9850087-ca75-4a47-a50d-7d091fb0c450,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a9850087-ca75-4a47-a50d-7d091fb0c450,CLOSED,,,2025-03-10 17:46:50,2025-03-10 17:46:59
5c483c3d-9eb0-47c1-9038-c88774e067e0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=5c483c3d-9eb0-47c1-9038-c88774e067e0,CLOSED,,,2025-03-10 17:46:13,2025-03-10 17:46:42
6fac36f7-d600-404c-8169-05eeb55618f0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=6fac36f7-d600-404c-8169-05eeb55618f0,CLOSED,,,2025-03-10 17:45:59,2025-03-10 17:46:10
8a651749-4c43-4457-af29-39743fc87300,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=8a651749-4c43-4457-af29-39743fc87300,CLOSED,,,2025-03-10 17:45:34,2025-03-10 17:45:55
172b6867-dd84-4f91-8e70-b458672655a5,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=172b6867-dd84-4f91-8e70-b458672655a5,CLOSED,,,2025-03-10 17:45:11,2025-03-10 17:45:33
e97312ef-7ce0-4147-966a-b741e3c34b2d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=e97312ef-7ce0-4147-966a-b741e3c34b2d,CLOSED,,,2025-03-10 17:42:49,2025-03-10 17:45:08
81cc827b-2879-4e57-a2d5-fbda09bea931,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=81cc827b-2879-4e57-a2d5-fbda09bea931,CLOSED,,,2025-03-10 17:42:03,2025-03-10 17:42:46
13948baf-fd37-41f7-8aa5-8788f530c222,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=13948baf-fd37-41f7-8aa5-8788f530c222,CLOSED,,,2025-03-10 17:41:53,2025-03-10 17:42:01
25935e7a-04c0-4597-ac56-5776940c71cf,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=25935e7a-04c0-4597-ac56-5776940c71cf,CLOSED,,,2025-03-10 17:41:42,2025-03-10 17:41:52
a1b8dcea-8fde-4900-91bc-bc6b89fb2dfd,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a1b8dcea-8fde-4900-91bc-bc6b89fb2dfd,CLOSED,,,2025-03-10 17:41:32,2025-03-10 17:41:40
d0ca646d-248e-47cc-8494-45c6406b7f91,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d0ca646d-248e-47cc-8494-45c6406b7f91,CLOSED,,,2025-03-10 17:41:15,2025-03-10 17:41:31
ef8f3cf5-802c-42a1-9aa0-6b93e6d3387d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=ef8f3cf5-802c-42a1-9aa0-6b93e6d3387d,CLOSED,,,2025-03-10 17:40:59,2025-03-10 17:41:13
9f32a0f9-cfd8-4107-87f4-d15ac780d5d5,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=9f32a0f9-cfd8-4107-87f4-d15ac780d5d5,CLOSED,,,2025-03-10 17:39:47,2025-03-10 17:40:56
a23ba84f-5afd-4596-a69d-109adc29a2b3,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=a23ba84f-5afd-4596-a69d-109adc29a2b3,CLOSED,,,2025-03-10 17:39:34,2025-03-10 17:39:45
1c627b14-00cb-4f59-8d71-2abc199164b7,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=1c627b14-00cb-4f59-8d71-2abc199164b7,CLOSED,,,2025-03-10 17:36:41,2025-03-10 17:39:25
63998c21-74db-4efd-af52-c4fe2117738c,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=63998c21-74db-4efd-af52-c4fe2117738c,CLOSED,,,2025-03-10 17:35:05,2025-03-10 17:36:35
6673c94c-bcce-4e85-81f6-9d846f005cce,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=6673c94c-bcce-4e85-81f6-9d846f005cce,CLOSED,,,2025-03-10 17:34:19,2025-03-10 17:35:02
43541081-c1e4-4ea2-b763-e16addb8f8f2,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=43541081-c1e4-4ea2-b763-e16addb8f8f2,CLOSED,,,2025-03-10 17:33:28,2025-03-10 17:33:55
4b15dec3-1c4c-4e78-9f31-646fce6297e0,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4b15dec3-1c4c-4e78-9f31-646fce6297e0,CLOSED,,,2025-03-10 17:32:51,2025-03-10 17:33:23
d822d2ea-bc77-4afb-8b78-50901cbeebb3,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=d822d2ea-bc77-4afb-8b78-50901cbeebb3,CLOSED,,,2025-03-10 17:29:29,2025-03-10 17:29:52
92e6f946-614a-4dfd-8615-0927f3fde1ae,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=92e6f946-614a-4dfd-8615-0927f3fde1ae,CLOSED,,,2025-03-10 17:29:19,2025-03-10 17:29:27
4e946368-3bb9-4335-abe7-8e0b21813134,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=4e946368-3bb9-4335-abe7-8e0b21813134,CLOSED,,,2025-03-10 17:23:55,2025-03-10 17:24:26
63a3b9d1-b869-4981-9143-ebdc980f4e81,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=63a3b9d1-b869-4981-9143-ebdc980f4e81,CLOSED,,,2025-03-10 17:23:41,2025-03-10 17:23:48
f5195e7f-b7a4-45de-8b11-53ce755c055c,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=f5195e7f-b7a4-45de-8b11-53ce755c055c,CLOSED,,,2025-03-10 17:23:06,2025-03-10 17:23:38
eac93df6-e196-4359-baf9-6e5c1bccdb2d,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=eac93df6-e196-4359-baf9-6e5c1bccdb2d,CLOSED,,,2025-03-10 17:22:46,2025-03-10 17:22:55
209883ad-7571-4a89-868d-cb0210418d96,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=209883ad-7571-4a89-868d-cb0210418d96,CLOSED,,,2025-03-10 17:21:41,2025-03-10 17:22:28
1978aff1-6f36-40cc-b632-ed0787a0cba4,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=1978aff1-6f36-40cc-b632-ed0787a0cba4,CLOSED,,,2025-03-10 17:20:48,2025-03-10 17:21:09
061fc6c8-6a7d-425b-aab7-bde639208e40,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=061fc6c8-6a7d-425b-aab7-bde639208e40,CLOSED,,,2025-03-10 17:19:11,2025-03-10 17:19:29
5c6c3701-3700-44de-869f-166c1dfcf51a,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=5c6c3701-3700-44de-869f-166c1dfcf51a,CLOSED,,,2025-03-10 17:18:07,2025-03-10 17:18:28
2ded59f4-17c8-47ba-b537-e99aa8308464,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=2ded59f4-17c8-47ba-b537-e99aa8308464,CLOSED,,,2025-03-10 17:01:15,2025-03-11 02:00:03
349b2132-f4f3-4049-a1fd-e0e29302e707,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=349b2132-f4f3-4049-a1fd-e0e29302e707,CLOSED,,,2025-03-10 16:51:43,2025-03-11 01:00:09
1bb157a7-9ca0-47c7-8c69-083b69a4400c,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=1bb157a7-9ca0-47c7-8c69-083b69a4400c,CLOSED,,,2025-03-10 16:45:40,2025-03-10 16:51:42
f0dffbb7-1176-4e7e-8e69-414a1e4ca7ff,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=f0dffbb7-1176-4e7e-8e69-414a1e4ca7ff,CLOSED,,,2025-03-10 16:44:37,
c0f50dad-c598-4d5f-964d-61751535eee1,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=c0f50dad-c598-4d5f-964d-61751535eee1,CLOSED,,,2025-03-10 14:38:50,2025-03-10 23:00:02
ca1edeae-3dd5-4cac-8ff0-df03b87e7c20,http://localhost:3000/workspaces/24551f5e-b398-4897-be0e-f0a0814077ce/help-desk?session_id=ca1edeae-3dd5-4cac-8ff0-df03b87e7c20,CLOSED,,,2025-03-10 14:36:49,2025-03-11 01:00:09
